"date_actual","region_name","date_forecast","day_avg_temp","is_fact","doc_date"
2021-09-15,Германия,2021-09-13,19.00,false,2021-01-01
2021-09-15,Германия,2021-09-14,19.00,false,2021-01-01
2021-09-15,Германия,2021-09-15,18.00,false,2021-01-01
2021-09-15,Германия,,19.00,true,2021-01-01
2021-09-15,Франция,2021-09-09,20.00,false,2021-01-01
2021-09-15,Франция,2021-09-10,20.00,false,2021-01-01
2021-09-15,Франция,2021-09-11,20.00,false,2021-01-01
2021-09-15,Франция,2021-09-12,21.00,false,2021-01-01
2021-09-15,Франция,2021-09-13,21.00,false,2021-01-01
2021-09-15,Франция,2021-09-14,21.00,false,2021-01-01
2021-09-15,Франция,2021-09-15,20.00,false,2021-01-01
2021-09-15,Франция,,21.00,true,2021-01-01
2021-09-14,Австрия,2021-09-08,18.00,false,2021-01-01
2021-09-14,Австрия,2021-09-09,20.00,false,2021-01-01
2021-09-14,Австрия,2021-09-10,20.00,false,2021-01-01
2021-09-14,Австрия,2021-09-11,20.00,false,2021-01-01
2021-09-14,Австрия,2021-09-12,20.00,false,2021-01-01
2021-09-14,Австрия,2021-09-13,21.00,false,2021-01-01
2021-09-14,Австрия,2021-09-14,21.00,false,2021-01-01
2021-09-14,Австрия,,21.00,true,2021-01-01
2021-09-14,Германия,2021-09-08,17.00,false,2021-01-01
2021-09-14,Германия,2021-09-09,18.00,false,2021-01-01
2021-09-14,Германия,2021-09-10,19.00,false,2021-01-01
2021-09-14,Германия,2021-09-11,19.00,false,2021-01-01
2021-09-14,Германия,2021-09-12,18.00,false,2021-01-01
2021-09-14,Германия,2021-09-13,19.00,false,2021-01-01
2021-09-14,Германия,2021-09-14,19.00,false,2021-01-01
2021-09-14,Германия,,18.00,true,2021-01-01
2021-09-14,Франция,2021-09-08,19.00,false,2021-01-01
2021-09-14,Франция,2021-09-09,21.00,false,2021-01-01
2021-09-14,Франция,2021-09-10,22.00,false,2021-01-01
2021-09-14,Франция,2021-09-11,21.00,false,2021-01-01
2021-09-14,Франция,2021-09-12,22.00,false,2021-01-01
2021-09-14,Франция,2021-09-13,22.00,false,2021-01-01
2021-09-14,Франция,2021-09-14,21.00,false,2021-01-01
2021-09-14,Франция,,23.00,true,2021-01-01
2021-09-13,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-13,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-13,Австрия,2021-09-09,19.00,false,2021-01-01
2021-09-13,Австрия,2021-09-10,19.00,false,2021-01-01
2021-09-13,Австрия,2021-09-11,20.00,false,2021-01-01
2021-09-13,Австрия,2021-09-12,20.00,false,2021-01-01
2021-09-13,Австрия,2021-09-13,20.00,false,2021-01-01
2021-09-13,Австрия,,20.00,true,2021-01-01
2021-09-13,Германия,2021-09-07,17.00,false,2021-01-01
2021-09-13,Германия,2021-09-08,17.00,false,2021-01-01
2021-09-13,Германия,2021-09-09,18.00,false,2021-01-01
2021-09-13,Германия,2021-09-10,18.00,false,2021-01-01
2021-09-13,Германия,2021-09-11,18.00,false,2021-01-01
2021-09-13,Германия,2021-09-12,18.00,false,2021-01-01
2021-09-13,Германия,2021-09-13,18.00,false,2021-01-01
2021-09-13,Германия,,17.00,true,2021-01-01
2021-09-13,Франция,2021-09-07,19.00,false,2021-01-01
2021-09-13,Франция,2021-09-08,18.00,false,2021-01-01
2021-09-13,Франция,2021-09-09,21.00,false,2021-01-01
2021-09-13,Франция,2021-09-10,22.00,false,2021-01-01
2021-09-13,Франция,2021-09-11,21.00,false,2021-01-01
2021-09-13,Франция,2021-09-12,21.00,false,2021-01-01
2021-09-13,Франция,2021-09-13,21.00,false,2021-01-01
2021-09-13,Франция,,22.00,true,2021-01-01
2021-09-12,Австрия,2021-09-06,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-09,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-10,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-11,19.00,false,2021-01-01
2021-09-12,Австрия,2021-09-12,19.00,false,2021-01-01
2021-09-12,Австрия,,20.00,true,2021-01-01
2021-09-12,Германия,2021-09-06,18.00,false,2021-01-01
2021-09-12,Германия,2021-09-07,18.00,false,2021-01-01
2021-09-12,Германия,2021-09-08,18.00,false,2021-01-01
2021-09-12,Германия,2021-09-09,18.00,false,2021-01-01
2021-09-12,Германия,2021-09-10,18.00,false,2021-01-01
2021-09-12,Германия,2021-09-11,19.00,false,2021-01-01
2021-09-12,Германия,2021-09-12,18.00,false,2021-01-01
2021-09-12,Германия,,19.00,true,2021-01-01
2021-09-12,Франция,2021-09-06,21.00,false,2021-01-01
2021-09-12,Франция,2021-09-07,20.00,false,2021-01-01
2021-09-12,Франция,2021-09-08,19.00,false,2021-01-01
2021-09-12,Франция,2021-09-09,21.00,false,2021-01-01
2021-09-12,Франция,2021-09-10,20.00,false,2021-01-01
2021-09-12,Франция,2021-09-11,20.00,false,2021-01-01
2021-09-12,Франция,2021-09-12,20.00,false,2021-01-01
2021-09-12,Франция,,20.00,true,2021-01-01
2021-09-11,Австрия,2021-09-05,20.00,false,2021-01-01
2021-09-11,Австрия,2021-09-06,19.00,false,2021-01-01
2021-09-11,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-11,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-11,Австрия,2021-09-09,19.00,false,2021-01-01
2021-09-11,Австрия,2021-09-10,19.00,false,2021-01-01
2021-09-11,Австрия,2021-09-11,19.00,false,2021-01-01
2021-09-11,Австрия,,19.00,true,2021-01-01
2021-09-11,Германия,2021-09-05,20.00,false,2021-01-01
2021-09-11,Германия,2021-09-06,20.00,false,2021-01-01
2021-09-11,Германия,2021-09-07,20.00,false,2021-01-01
2021-09-11,Германия,2021-09-08,19.00,false,2021-01-01
2021-09-11,Германия,2021-09-09,19.00,false,2021-01-01
2021-09-11,Германия,2021-09-10,19.00,false,2021-01-01
2021-09-11,Германия,2021-09-11,19.00,false,2021-01-01
2021-09-11,Германия,,20.00,true,2021-01-01
2021-09-11,Франция,2021-09-05,21.00,false,2021-01-01
2021-09-11,Франция,2021-09-06,21.00,false,2021-01-01
2021-09-11,Франция,2021-09-07,20.00,false,2021-01-01
2021-09-11,Франция,2021-09-08,20.00,false,2021-01-01
2021-09-11,Франция,2021-09-09,20.00,false,2021-01-01
2021-09-11,Франция,2021-09-10,20.00,false,2021-01-01
2021-09-11,Франция,2021-09-11,20.00,false,2021-01-01
2021-09-11,Франция,,20.00,true,2021-01-01
2021-09-10,Австрия,2021-09-04,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-05,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-06,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-09,19.00,false,2021-01-01
2021-09-10,Австрия,2021-09-10,20.00,false,2021-01-01
2021-09-10,Австрия,,19.00,true,2021-01-01
2021-09-10,Германия,2021-09-04,21.00,false,2021-01-01
2021-09-10,Германия,2021-09-05,21.00,false,2021-01-01
2021-09-10,Германия,2021-09-06,21.00,false,2021-01-01
2021-09-10,Германия,2021-09-07,21.00,false,2021-01-01
2021-09-10,Германия,2021-09-08,21.00,false,2021-01-01
2021-09-10,Германия,2021-09-09,20.00,false,2021-01-01
2021-09-10,Германия,2021-09-10,20.00,false,2021-01-01
2021-09-10,Германия,,21.00,true,2021-01-01
2021-09-10,Франция,2021-09-04,21.00,false,2021-01-01
2021-09-10,Франция,2021-09-05,22.00,false,2021-01-01
2021-09-10,Франция,2021-09-06,21.00,false,2021-01-01
2021-09-10,Франция,2021-09-07,21.00,false,2021-01-01
2021-09-10,Франция,2021-09-08,21.00,false,2021-01-01
2021-09-10,Франция,2021-09-09,21.00,false,2021-01-01
2021-09-10,Франция,2021-09-10,20.00,false,2021-01-01
2021-09-10,Франция,,21.00,true,2021-01-01
2021-09-09,Австрия,2021-09-03,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-04,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-05,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-06,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-09,Австрия,2021-09-09,19.00,false,2021-01-01
2021-09-09,Австрия,,20.00,true,2021-01-01
2021-09-09,Германия,2021-09-03,20.00,false,2021-01-01
2021-09-09,Германия,2021-09-04,21.00,false,2021-01-01
2021-09-09,Германия,2021-09-05,20.00,false,2021-01-01
2021-09-09,Германия,2021-09-06,20.00,false,2021-01-01
2021-09-09,Германия,2021-09-07,20.00,false,2021-01-01
2021-09-09,Германия,2021-09-08,20.00,false,2021-01-01
2021-09-09,Германия,2021-09-09,20.00,false,2021-01-01
2021-09-09,Германия,,21.00,true,2021-01-01
2021-09-09,Франция,2021-09-03,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-04,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-05,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-06,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-07,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-08,22.00,false,2021-01-01
2021-09-09,Франция,2021-09-09,21.00,false,2021-01-01
2021-09-09,Франция,,22.00,true,2021-01-01
2021-09-08,Австрия,2021-09-02,17.00,false,2021-01-01
2021-09-08,Австрия,2021-09-03,19.00,false,2021-01-01
2021-09-08,Австрия,2021-09-04,19.00,false,2021-01-01
2021-09-08,Австрия,2021-09-05,18.00,false,2021-01-01
2021-09-08,Австрия,2021-09-06,19.00,false,2021-01-01
2021-09-08,Австрия,2021-09-07,19.00,false,2021-01-01
2021-09-08,Австрия,2021-09-08,19.00,false,2021-01-01
2021-09-08,Австрия,,19.00,true,2021-01-01
2021-09-08,Германия,2021-09-02,17.00,false,2021-01-01
2021-09-08,Германия,2021-09-03,19.00,false,2021-01-01
2021-09-08,Германия,2021-09-04,20.00,false,2021-01-01
2021-09-08,Германия,2021-09-05,19.00,false,2021-01-01
2021-09-08,Германия,2021-09-06,19.00,false,2021-01-01
2021-09-08,Германия,2021-09-07,19.00,false,2021-01-01
2021-09-08,Германия,2021-09-08,19.00,false,2021-01-01
2021-09-08,Германия,,19.00,true,2021-01-01
2021-09-08,Франция,2021-09-02,22.00,false,2021-01-01
2021-09-08,Франция,2021-09-03,23.00,false,2021-01-01
2021-09-08,Франция,2021-09-04,23.00,false,2021-01-01
2021-09-08,Франция,2021-09-05,23.00,false,2021-01-01
2021-09-08,Франция,2021-09-06,23.00,false,2021-01-01
2021-09-08,Франция,2021-09-07,23.00,false,2021-01-01
2021-09-08,Франция,2021-09-08,23.00,false,2021-01-01
2021-09-08,Франция,,24.00,true,2021-01-01
2021-09-07,Австрия,2021-09-01,17.00,false,2021-01-01
2021-09-07,Австрия,2021-09-02,17.00,false,2021-01-01
2021-09-07,Австрия,2021-09-03,17.00,false,2021-01-01
2021-09-07,Австрия,2021-09-04,18.00,false,2021-01-01
2021-09-07,Австрия,2021-09-05,18.00,false,2021-01-01
2021-09-07,Австрия,2021-09-06,18.00,false,2021-01-01
2021-09-07,Австрия,2021-09-07,18.00,false,2021-01-01
2021-09-07,Австрия,,18.00,true,2021-01-01
2021-09-07,Германия,2021-09-01,18.00,false,2021-01-01
2021-09-07,Германия,2021-09-02,18.00,false,2021-01-01
2021-09-07,Германия,2021-09-03,19.00,false,2021-01-01
2021-09-07,Германия,2021-09-04,19.00,false,2021-01-01
2021-09-07,Германия,2021-09-05,18.00,false,2021-01-01
2021-09-07,Германия,2021-09-06,19.00,false,2021-01-01
2021-09-07,Германия,2021-09-07,18.00,false,2021-01-01
2021-09-07,Германия,,18.00,true,2021-01-01
2021-09-07,Франция,2021-09-01,22.00,false,2021-01-01
2021-09-07,Франция,2021-09-02,23.00,false,2021-01-01
2021-09-07,Франция,2021-09-03,24.00,false,2021-01-01
2021-09-07,Франция,2021-09-04,24.00,false,2021-01-01
2021-09-07,Франция,2021-09-05,24.00,false,2021-01-01
2021-09-07,Франция,2021-09-06,24.00,false,2021-01-01
2021-09-07,Франция,2021-09-07,24.00,false,2021-01-01
2021-09-07,Франция,,25.00,true,2021-01-01
2021-09-06,Австрия,2021-08-31,19.00,false,2021-01-01
2021-09-06,Австрия,2021-09-01,17.00,false,2021-01-01
2021-09-06,Австрия,2021-09-02,17.00,false,2021-01-01
2021-09-06,Австрия,2021-09-03,17.00,false,2021-01-01
2021-09-06,Австрия,2021-09-04,18.00,false,2021-01-01
2021-09-06,Австрия,2021-09-05,18.00,false,2021-01-01
2021-09-06,Австрия,2021-09-06,18.00,false,2021-01-01
2021-09-06,Австрия,,18.00,true,2021-01-01
2021-09-06,Германия,2021-08-31,19.00,false,2021-01-01
2021-09-06,Германия,2021-09-01,18.00,false,2021-01-01
2021-09-06,Германия,2021-09-02,18.00,false,2021-01-01
2021-09-06,Германия,2021-09-03,18.00,false,2021-01-01
2021-09-06,Германия,2021-09-04,19.00,false,2021-01-01
2021-09-06,Германия,2021-09-05,18.00,false,2021-01-01
2021-09-06,Германия,2021-09-06,18.00,false,2021-01-01
2021-09-06,Германия,,18.00,true,2021-01-01
2021-09-06,Франция,2021-08-31,20.00,false,2021-01-01
2021-09-06,Франция,2021-09-01,23.00,false,2021-01-01
2021-09-06,Франция,2021-09-02,24.00,false,2021-01-01
2021-09-06,Франция,2021-09-03,24.00,false,2021-01-01
2021-09-06,Франция,2021-09-04,23.00,false,2021-01-01
2021-09-06,Франция,2021-09-05,24.00,false,2021-01-01
2021-09-06,Франция,2021-09-06,23.00,false,2021-01-01
2021-09-06,Франция,,24.00,true,2021-01-01
2021-09-05,Австрия,2021-08-30,18.00,false,2021-01-01
2021-09-05,Австрия,2021-08-31,18.00,false,2021-01-01
2021-09-05,Австрия,2021-09-01,18.00,false,2021-01-01
2021-09-05,Австрия,2021-09-02,18.00,false,2021-01-01
2021-09-05,Австрия,2021-09-03,18.00,false,2021-01-01
2021-09-05,Австрия,2021-09-04,18.00,false,2021-01-01
2021-09-05,Австрия,2021-09-05,18.00,false,2021-01-01
2021-09-05,Австрия,,18.00,true,2021-01-01
2021-09-05,Германия,2021-08-30,17.00,false,2021-01-01
2021-09-05,Германия,2021-08-31,18.00,false,2021-01-01
2021-09-05,Германия,2021-09-01,18.00,false,2021-01-01
2021-09-05,Германия,2021-09-02,18.00,false,2021-01-01
2021-09-05,Германия,2021-09-03,18.00,false,2021-01-01
2021-09-05,Германия,2021-09-04,18.00,false,2021-01-01
2021-09-05,Германия,2021-09-05,18.00,false,2021-01-01
2021-09-05,Германия,,17.00,true,2021-01-01
2021-09-05,Франция,2021-08-30,20.00,false,2021-01-01
2021-09-05,Франция,2021-08-31,20.00,false,2021-01-01
2021-09-05,Франция,2021-09-01,22.00,false,2021-01-01
2021-09-05,Франция,2021-09-02,23.00,false,2021-01-01
2021-09-05,Франция,2021-09-03,23.00,false,2021-01-01
2021-09-05,Франция,2021-09-04,22.00,false,2021-01-01
2021-09-05,Франция,2021-09-05,22.00,false,2021-01-01
2021-09-05,Франция,,23.00,true,2021-01-01
2021-09-04,Австрия,2021-08-29,18.00,false,2021-01-01
2021-09-04,Австрия,2021-08-30,18.00,false,2021-01-01
2021-09-04,Австрия,2021-08-31,18.00,false,2021-01-01
2021-09-04,Австрия,2021-09-01,18.00,false,2021-01-01
2021-09-04,Австрия,2021-09-02,18.00,false,2021-01-01
2021-09-04,Австрия,2021-09-03,19.00,false,2021-01-01
2021-09-04,Австрия,2021-09-04,19.00,false,2021-01-01
2021-09-04,Австрия,,19.00,true,2021-01-01
2021-09-04,Германия,2021-08-29,17.00,false,2021-01-01
2021-09-04,Германия,2021-08-30,18.00,false,2021-01-01
2021-09-04,Германия,2021-08-31,18.00,false,2021-01-01
2021-09-04,Германия,2021-09-01,18.00,false,2021-01-01
2021-09-04,Германия,2021-09-02,18.00,false,2021-01-01
2021-09-04,Германия,2021-09-03,18.00,false,2021-01-01
2021-09-04,Германия,2021-09-04,18.00,false,2021-01-01
2021-09-04,Германия,,17.00,true,2021-01-01
2021-09-04,Франция,2021-08-29,21.00,false,2021-01-01
2021-09-04,Франция,2021-08-30,21.00,false,2021-01-01
2021-09-04,Франция,2021-08-31,21.00,false,2021-01-01
2021-09-04,Франция,2021-09-01,22.00,false,2021-01-01
2021-09-04,Франция,2021-09-02,22.00,false,2021-01-01
2021-09-04,Франция,2021-09-03,22.00,false,2021-01-01
2021-09-04,Франция,2021-09-04,22.00,false,2021-01-01
2021-09-04,Франция,,23.00,true,2021-01-01
2021-09-03,Австрия,2021-08-28,16.00,false,2021-01-01
2021-09-03,Австрия,2021-08-29,17.00,false,2021-01-01
2021-09-03,Австрия,2021-08-30,18.00,false,2021-01-01
2021-09-03,Австрия,2021-08-31,17.00,false,2021-01-01
2021-09-03,Австрия,2021-09-01,18.00,false,2021-01-01
2021-09-03,Австрия,2021-09-02,18.00,false,2021-01-01
2021-09-03,Австрия,2021-09-03,18.00,false,2021-01-01
2021-09-03,Австрия,,18.00,true,2021-01-01
2021-09-03,Германия,2021-08-28,17.00,false,2021-01-01
2021-09-03,Германия,2021-08-29,17.00,false,2021-01-01
2021-09-03,Германия,2021-08-30,17.00,false,2021-01-01
2021-09-03,Германия,2021-08-31,18.00,false,2021-01-01
2021-09-03,Германия,2021-09-01,18.00,false,2021-01-01
2021-09-03,Германия,2021-09-02,18.00,false,2021-01-01
2021-09-03,Германия,2021-09-03,18.00,false,2021-01-01
2021-09-03,Германия,,18.00,true,2021-01-01
2021-09-03,Франция,2021-08-28,21.00,false,2021-01-01
2021-09-03,Франция,2021-08-29,21.00,false,2021-01-01
2021-09-03,Франция,2021-08-30,21.00,false,2021-01-01
2021-09-03,Франция,2021-08-31,21.00,false,2021-01-01
2021-09-03,Франция,2021-09-01,21.00,false,2021-01-01
2021-09-03,Франция,2021-09-02,21.00,false,2021-01-01
2021-09-03,Франция,2021-09-03,21.00,false,2021-01-01
2021-09-03,Франция,,22.00,true,2021-01-01
2021-09-02,Австрия,2021-08-27,16.00,false,2021-01-01
2021-09-02,Австрия,2021-08-28,16.00,false,2021-01-01
2021-09-02,Австрия,2021-08-29,17.00,false,2021-01-01
2021-09-02,Австрия,2021-08-30,17.00,false,2021-01-01
2021-09-02,Австрия,2021-08-31,17.00,false,2021-01-01
2021-09-02,Австрия,2021-09-01,17.00,false,2021-01-01
2021-09-02,Австрия,2021-09-02,18.00,false,2021-01-01
2021-09-02,Австрия,,17.00,true,2021-01-01
2021-09-02,Германия,2021-08-27,16.00,false,2021-01-01
2021-09-02,Германия,2021-08-28,17.00,false,2021-01-01
2021-09-02,Германия,2021-08-29,17.00,false,2021-01-01
2021-09-02,Германия,2021-08-30,17.00,false,2021-01-01
2021-09-02,Германия,2021-08-31,17.00,false,2021-01-01
2021-09-02,Германия,2021-09-01,17.00,false,2021-01-01
2021-09-02,Германия,2021-09-02,17.00,false,2021-01-01
2021-09-02,Германия,,17.00,true,2021-01-01
2021-09-02,Франция,2021-08-27,20.00,false,2021-01-01
2021-09-02,Франция,2021-08-28,20.00,false,2021-01-01
2021-09-02,Франция,2021-08-29,21.00,false,2021-01-01
2021-09-02,Франция,2021-08-30,21.00,false,2021-01-01
2021-09-02,Франция,2021-08-31,21.00,false,2021-01-01
2021-09-02,Франция,2021-09-01,21.00,false,2021-01-01
2021-09-02,Франция,2021-09-02,21.00,false,2021-01-01
2021-09-02,Франция,,21.00,true,2021-01-01
2021-09-01,Австрия,2021-08-26,16.00,false,2021-01-01
2021-09-01,Австрия,2021-08-27,16.00,false,2021-01-01
2021-09-01,Австрия,2021-08-28,16.00,false,2021-01-01
2021-09-01,Австрия,2021-08-29,17.00,false,2021-01-01
2021-09-01,Австрия,2021-08-30,16.00,false,2021-01-01
2021-09-01,Австрия,2021-08-31,16.00,false,2021-01-01
2021-09-01,Австрия,2021-09-01,17.00,false,2021-01-01
2021-09-01,Австрия,,17.00,true,2021-01-01
2021-09-01,Германия,2021-08-26,16.00,false,2021-01-01
2021-09-01,Германия,2021-08-27,16.00,false,2021-01-01
2021-09-01,Германия,2021-08-28,16.00,false,2021-01-01
2021-09-01,Германия,2021-08-29,17.00,false,2021-01-01
2021-09-01,Германия,2021-08-30,17.00,false,2021-01-01
2021-09-01,Германия,2021-08-31,17.00,false,2021-01-01
2021-09-01,Германия,2021-09-01,17.00,false,2021-01-01
2021-09-01,Германия,,17.00,true,2021-01-01
2021-09-01,Франция,2021-08-26,19.00,false,2021-01-01
2021-09-01,Франция,2021-08-27,20.00,false,2021-01-01
2021-09-01,Франция,2021-08-28,20.00,false,2021-01-01
2021-09-01,Франция,2021-08-29,20.00,false,2021-01-01
2021-09-01,Франция,2021-08-30,20.00,false,2021-01-01
2021-09-01,Франция,2021-08-31,20.00,false,2021-01-01
2021-09-01,Франция,2021-09-01,20.00,false,2021-01-01
2021-09-01,Франция,,20.00,true,2021-01-01
2021-08-31,Австрия,2021-08-25,16.00,false,2021-01-01
2021-08-31,Австрия,2021-08-26,16.00,false,2021-01-01
2021-08-31,Австрия,2021-08-27,15.00,false,2021-01-01
2021-08-31,Австрия,2021-08-28,15.00,false,2021-01-01
2021-08-31,Австрия,2021-08-29,15.00,false,2021-01-01
2021-08-31,Австрия,2021-08-30,15.00,false,2021-01-01
2021-08-31,Австрия,2021-08-31,15.00,false,2021-01-01
2021-08-31,Австрия,,16.00,true,2021-01-01
2021-08-31,Германия,2021-08-25,16.00,false,2021-01-01
2021-08-31,Германия,2021-08-26,16.00,false,2021-01-01
2021-08-31,Германия,2021-08-27,16.00,false,2021-01-01
2021-08-31,Германия,2021-08-28,16.00,false,2021-01-01
2021-08-31,Германия,2021-08-29,17.00,false,2021-01-01
2021-08-31,Германия,2021-08-30,17.00,false,2021-01-01
2021-08-31,Германия,2021-08-31,17.00,false,2021-01-01
2021-08-31,Германия,,17.00,true,2021-01-01
2021-08-31,Франция,2021-08-25,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-26,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-27,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-28,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-29,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-30,20.00,false,2021-01-01
2021-08-31,Франция,2021-08-31,20.00,false,2021-01-01
2021-08-31,Франция,,20.00,true,2021-01-01
2021-08-30,Австрия,2021-08-24,16.00,false,2021-01-01
2021-08-30,Австрия,2021-08-25,15.00,false,2021-01-01
2021-08-30,Австрия,2021-08-26,15.00,false,2021-01-01
2021-08-30,Австрия,2021-08-27,15.00,false,2021-01-01
2021-08-30,Австрия,2021-08-28,14.00,false,2021-01-01
2021-08-30,Австрия,2021-08-29,15.00,false,2021-01-01
2021-08-30,Австрия,2021-08-30,15.00,false,2021-01-01
2021-08-30,Австрия,,15.00,true,2021-01-01
2021-08-30,Германия,2021-08-24,16.00,false,2021-01-01
2021-08-30,Германия,2021-08-25,16.00,false,2021-01-01
2021-08-30,Германия,2021-08-26,16.00,false,2021-01-01
2021-08-30,Германия,2021-08-27,16.00,false,2021-01-01
2021-08-30,Германия,2021-08-28,16.00,false,2021-01-01
2021-08-30,Германия,2021-08-29,17.00,false,2021-01-01
2021-08-30,Германия,2021-08-30,16.00,false,2021-01-01
2021-08-30,Германия,,17.00,true,2021-01-01
2021-08-30,Франция,2021-08-24,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-25,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-26,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-27,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-28,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-29,19.00,false,2021-01-01
2021-08-30,Франция,2021-08-30,19.00,false,2021-01-01
2021-08-30,Франция,,19.00,true,2021-01-01
2021-08-29,Австрия,2021-08-23,15.00,false,2021-01-01
2021-08-29,Австрия,2021-08-24,14.00,false,2021-01-01
2021-08-29,Австрия,2021-08-25,14.00,false,2021-01-01
2021-08-29,Австрия,2021-08-26,14.00,false,2021-01-01
2021-08-29,Австрия,2021-08-27,14.00,false,2021-01-01
2021-08-29,Австрия,2021-08-28,14.00,false,2021-01-01
2021-08-29,Австрия,2021-08-29,14.00,false,2021-01-01
2021-08-29,Австрия,,15.00,true,2021-01-01
2021-08-29,Германия,2021-08-23,16.00,false,2021-01-01
2021-08-29,Германия,2021-08-24,15.00,false,2021-01-01
2021-08-29,Германия,2021-08-25,15.00,false,2021-01-01
2021-08-29,Германия,2021-08-26,15.00,false,2021-01-01
2021-08-29,Германия,2021-08-27,16.00,false,2021-01-01
2021-08-29,Германия,2021-08-28,15.00,false,2021-01-01
2021-08-29,Германия,2021-08-29,15.00,false,2021-01-01
2021-08-29,Германия,,15.00,true,2021-01-01
2021-08-29,Франция,2021-08-23,19.00,false,2021-01-01
2021-08-29,Франция,2021-08-24,18.00,false,2021-01-01
2021-08-29,Франция,2021-08-25,18.00,false,2021-01-01
2021-08-29,Франция,2021-08-26,19.00,false,2021-01-01
2021-08-29,Франция,2021-08-27,19.00,false,2021-01-01
2021-08-29,Франция,2021-08-28,18.00,false,2021-01-01
2021-08-29,Франция,2021-08-29,19.00,false,2021-01-01
2021-08-29,Франция,,19.00,true,2021-01-01
2021-08-28,Австрия,2021-08-22,15.00,false,2021-01-01
2021-08-28,Австрия,2021-08-23,14.00,false,2021-01-01
2021-08-28,Австрия,2021-08-24,14.00,false,2021-01-01
2021-08-28,Австрия,2021-08-25,14.00,false,2021-01-01
2021-08-28,Австрия,2021-08-26,14.00,false,2021-01-01
2021-08-28,Австрия,2021-08-27,14.00,false,2021-01-01
2021-08-28,Австрия,2021-08-28,14.00,false,2021-01-01
2021-08-28,Австрия,,15.00,true,2021-01-01
2021-08-28,Германия,2021-08-22,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-23,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-24,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-25,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-26,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-27,15.00,false,2021-01-01
2021-08-28,Германия,2021-08-28,15.00,false,2021-01-01
2021-08-28,Германия,,16.00,true,2021-01-01
2021-08-28,Франция,2021-08-22,19.00,false,2021-01-01
2021-08-28,Франция,2021-08-23,19.00,false,2021-01-01
2021-08-28,Франция,2021-08-24,18.00,false,2021-01-01
2021-08-28,Франция,2021-08-25,18.00,false,2021-01-01
2021-08-28,Франция,2021-08-26,18.00,false,2021-01-01
2021-08-28,Франция,2021-08-27,18.00,false,2021-01-01
2021-08-28,Франция,2021-08-28,19.00,false,2021-01-01
2021-08-28,Франция,,19.00,true,2021-01-01
2021-08-27,Австрия,2021-08-21,16.00,false,2021-01-01
2021-08-27,Австрия,2021-08-22,16.00,false,2021-01-01
2021-08-27,Австрия,2021-08-23,15.00,false,2021-01-01
2021-08-27,Австрия,2021-08-24,15.00,false,2021-01-01
2021-08-27,Австрия,2021-08-25,15.00,false,2021-01-01
2021-08-27,Австрия,2021-08-26,15.00,false,2021-01-01
2021-08-27,Австрия,2021-08-27,15.00,false,2021-01-01
2021-08-27,Австрия,,15.00,true,2021-01-01
2021-08-27,Германия,2021-08-21,15.00,false,2021-01-01
2021-08-27,Германия,2021-08-22,15.00,false,2021-01-01
2021-08-27,Германия,2021-08-23,15.00,false,2021-01-01
2021-08-27,Германия,2021-08-24,15.00,false,2021-01-01
